,P1,P2,P3,ID,class,perc_0,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_10,perc_11,perc_12,perc_13,perc_14,perc_15,perc_16,perc_17,gt,hcluster_nonpca,hcluster_pca,kcluster_nonpca,kcluster_pca
321,-8.877674079028512,13.266867307181561,-3.8752071348317614,GMBC13_0003_t,6.0,12.0,0.0,14.1,0.0,14.1,17.71,16.67,0.0,0.0,0.0,9.81,7.81,0.0,0.0,0.0,7.81,0.0,0.0,unclassified,1,0,2,0
322,-12.05325435729747,12.697485148785718,-6.153289531179518,GMBC13_0004_t,6.0,9.26,0.0,26.26,0.0,12.06,12.92,17.76,0.0,0.0,0.0,8.72,13.02,0.0,0.0,0.0,0.0,0.0,0.0,unclassified,1,0,2,0
323,-9.151332626497286,6.543588287894061,-11.813976714662937,GMBC13_0005_t,6.0,8.53,0.0,26.76,0.0,14.8,12.63,11.29,0.0,0.0,13.8,6.02,0.0,0.0,0.0,0.0,0.0,6.19,0.0,unclassified,1,0,2,0
324,-8.715859669823413,11.134630832752865,-7.9063465807997995,GMBC13_0006_t,6.0,11.68,0.0,25.98,0.0,15.31,13.39,17.93,0.0,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,unclassified,1,0,2,0
325,-9.515069160170633,8.096357632628248,-4.887879605989724,GMBC13_0007_t,6.0,0.0,0.0,23.12,0.0,12.97,0.0,9.64,0.0,0.0,9.9,4.69,27.3,0.0,0.0,0.0,0.0,12.37,0.0,unclassified,2,0,2,0
326,-9.99449720464581,9.816146183765637,-1.914114272121853,GMBC13_0008_t,6.0,12.67,0.0,16.24,0.0,11.64,0.0,15.42,0.0,0.0,12.77,8.58,12.36,0.0,0.0,0.0,0.0,10.32,0.0,unclassified,1,0,2,0
327,-7.922004333317651,0.11492278184938715,-14.465877444197186,GMBC13_0009_t,6.0,22.37,0.0,18.08,0.0,15.6,13.11,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0.0,10.11,11.23,0.0,unclassified,1,0,2,6
328,-6.102421460286066,5.697492039874428,-8.674363471017516,GMBC13_0010_t,6.0,10.91,0.0,29.2,0.0,17.54,0.0,12.5,0.0,0.0,0.0,6.06,14.09,0.0,0.0,0.0,0.0,9.7,0.0,unclassified,1,0,2,0
329,-10.537699248637441,-0.6437665191933456,-18.777022685666736,GMBC13_0011_t,6.0,9.84,0.0,32.79,0.0,14.61,11.9,0.0,0.0,0.0,0.0,5.27,13.04,0.0,0.0,0.0,0.0,12.54,0.0,unclassified,1,0,2,6
330,-4.805983659238389,8.492117822842118,-2.5214089785912255,GMBC13_0012_t,6.0,13.65,0.0,15.39,0.0,16.89,0.0,14.36,0.0,0.0,8.68,7.89,11.13,0.0,0.0,0.0,0.0,12.0,0.0,unclassified,1,0,2,0
331,-8.001644354684132,2.2263640528931843,-11.503243306759584,GMBC13_0013_t,6.0,6.39,0.0,16.7,0.0,14.42,10.4,0.0,0.0,0.0,20.62,4.74,12.59,0.0,0.0,0.0,0.0,14.14,0.0,unclassified,2,0,2,0
332,-5.8762295591315565,-1.4741699396034507,-15.092793286102937,GMBC13_0014_t,6.0,13.58,0.0,16.19,0.0,17.28,11.39,0.0,0.0,0.0,0.0,8.78,0.0,0.0,0.0,0.0,8.23,24.55,0.0,unclassified,1,0,2,6
333,-11.671100012156844,7.88045451872233,-7.283499580239778,GMBC13_0015_t,6.0,13.22,0.0,12.87,0.0,10.98,13.46,12.04,0.0,0.0,0.0,12.99,0.0,0.0,0.0,0.0,10.27,14.17,0.0,unclassified,1,0,2,0
334,-11.658390814046841,13.45830865397397,-1.1356005697426819,GMBC13_0016_t,6.0,10.3,0.0,10.4,0.0,10.71,14.34,13.13,0.0,0.0,0.0,6.36,22.22,0.0,0.0,0.0,0.0,12.53,0.0,unclassified,2,0,2,0
335,-24.96151702723707,-5.866683624336319,-22.512245903206242,GMBC13_0017_t,6.0,10.76,0.0,37.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,8.48,32.63,0.0,unclassified,1,5,2,6
336,-10.564494359782197,0.2113910020711161,-13.869771830727839,GMBC13_0018_t,6.0,5.7,0.0,19.03,0.0,11.44,7.44,0.0,0.0,0.0,38.85,0.0,0.0,0.0,0.0,0.0,5.61,11.93,0.0,unclassified,1,0,2,6
337,2.6598684861484636,-37.48853086261294,35.76897208217609,GMBC13_0019_t,4.0,0.0,0.0,4.23,59.08,24.85,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,6.71,0.0,0.0,0.0,red_white_bluegreen,5,4,5,3
338,-24.612358452844965,-11.470821239489071,-30.422566675748136,GMBC14_0000_t,3.0,6.53,0.0,64.42,0.0,3.51,0.0,0.0,0.0,8.55,0.0,7.43,0.0,0.0,0.0,0.0,0.0,0.0,9.56,blue_red_green,1,5,2,6
339,-29.39596125475925,-12.04172981229303,-34.754718393035496,GMBC14_0001_t,3.0,4.85,0.0,74.73,0.0,0.0,0.0,0.0,0.0,7.04,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,7.98,blue_red_green,1,5,2,6
340,-21.375506047461187,-7.902543244367568,-28.950087754138906,GMBC14_0002_t,3.0,8.4,0.0,57.25,0.0,6.4,5.17,0.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,blue_red_green,1,5,2,6
341,0.928896421526338,4.976314191155252,-8.243825406814656,GMBC14_0003_t,6.0,0.0,0.0,12.03,0.0,23.69,10.88,6.98,39.27,0.0,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified,1,3,2,0
342,-8.494778540884539,6.380222765233344,-12.743514875182735,GMBC15_0000_t,0.0,8.0,0.0,13.48,0.0,15.43,29.83,0.0,0.0,0.0,0.0,7.88,16.94,0.0,0.0,0.0,8.44,0.0,0.0,blue_green,2,0,1,0
343,-0.8368050273255414,6.346124853843155,-11.102166031500937,GMBC15_0001_t,0.0,8.65,0.0,11.8,0.0,22.75,27.36,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.43,0.0,0.0,blue_green,2,3,1,0
344,-8.034795226638183,1.2708558586327965,-7.5851371806807215,GMBC16_0000_t,3.0,13.4,0.0,0.0,0.0,12.71,11.27,0.0,0.0,3.51,17.11,12.44,0.0,0.0,0.0,0.0,0.0,29.55,0.0,blue_red_green,1,0,2,0
345,-21.396572904323083,3.5687422612319204,-9.211051159925821,GMBC16_0001_t,3.0,17.91,0.0,0.0,0.0,0.0,19.29,0.0,0.0,2.7,17.46,0.0,0.0,0.0,0.0,0.0,13.54,29.11,0.0,blue_red_green,1,0,2,6
346,-7.850840969801953,11.744740041200597,-0.7990909929230886,GMBC16_0002_t,3.0,16.5,0.0,0.0,0.0,13.62,15.43,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,31.59,0.0,blue_red_green,1,0,2,0
347,-11.931590331453464,3.19711719918708,-7.670477423667385,GMBC16_0003_t,0.0,21.52,0.0,0.0,0.0,8.21,13.2,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,9.98,7.48,0.0,blue_green,1,0,2,0
348,-13.82783620830992,-4.27071768920034,-17.592833739950734,GMBC17_0000_t,0.0,5.54,0.0,26.44,0.0,9.96,0.0,0.0,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,41.88,0.0,blue_green,1,0,2,6
349,-15.0775686453536,-3.8324539604299335,-18.2379693326124,GMBC17_0001_t,0.0,6.42,0.0,29.68,0.0,8.54,0.0,0.0,8.2,0.0,15.46,0.0,0.0,0.0,0.0,0.0,7.09,24.61,0.0,blue_green,1,0,2,6
350,-27.031892009543956,-7.590255403664084,-28.84709784367695,GMBC17_0002_t,6.0,9.87,0.0,54.2,0.0,0.0,0.0,0.0,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,15.89,0.0,unclassified,1,5,2,6
351,-3.325191789770559,-9.720842663478807,-0.28991935601941304,GMBC18_0000_t,4.0,0.0,0.0,3.67,0.0,17.69,1.65,0.0,0.0,55.37,2.82,0.0,0.0,0.0,0.0,18.81,0.0,0.0,0.0,red_white_bluegreen,1,0,2,2
352,0.45791421674466365,3.7993893756229893,-4.313437369987352,GMBC18_0001_t,3.0,0.0,36.7,0.0,0.0,21.92,15.74,0.0,4.94,0.0,14.45,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blue_red_green,2,3,6,0
